patient_5
73.75883905580588
-104.7760052053932
-342.0634109207233
-653.6107043258489
-998.1786502200262
-1301.0875999690315
-1497.0644148790968
-1564.3676410468686
-1529.3255673692286
-1442.5202434500522
-1346.7175368170672
-1260.7085437981063
-1183.8611498312068
-1109.9286120297934
-1035.5902862113578
-958.444946636488
-872.5487705094306
-767.8179003024987
-637.3208516298527
-486.7798451726146
-338.04137638518506
-219.42108872204284
-147.38105285976664
-115.53451594004964
-102.84467851781916
-97.89703592689388
-114.00586327620448
-181.7891408922978
-321.9953960441582
-521.4660591997834
-728.3390559816879
-874.9950577584432
-917.0117529946012
-860.9772595998402
-758.3036296533057
-670.4320226664073
-630.7462645661687
-627.1332635268999
-613.4471538049704
-543.280380324871
-409.767552099874
-264.0716275181373
-195.68937350489307
-279.1635345263905
-523.3824772491664
-859.5588025779823
-1176.6408893892583
-1376.583017077132
-1416.49218941844
-1317.486675300392
-1143.0520868625476
-963.5446442878316
-825.9244811808428
-744.0513466662129
-709.3118279192686
-709.6530067998792
-743.261516072501
-814.6623249074214
-916.3153867216204
-1011.8065564565936
-1040.1712719420125
-947.22882204332
-723.2783822990621
-420.23626544233207
-133.02542977777452
43.24390552652396
56.509945245890925
-83.79956189531238
-319.3343246044259
-577.1969020169893
-805.498437051453
-989.1489684493304
-1137.6223561046295
-1257.064127830739
-1328.8182606973608
-1313.7813615735138
-1180.9078346103563
-938.5487360247108
-643.9749371449371
-381.0667977844943
-218.49898612135917
-173.89632492567503
-207.3109599581132
-248.11659616028345
-241.86585732188857
-185.1995352506542
-126.00665964709135
-127.60180866509914
-224.08336721702028
-400.0899186118214
-605.0415605742422
-787.6664950152882
-924.3896259367688
-1024.9407410251606
-1116.5779916705785
-1221.4282078566164
-1338.2851740390613
-1434.5416203676357
-1454.537295941108
-1346.4919282882402
-1099.1485484523596
-764.4475965289506
-444.2295865268358
-242.28554218088928
-209.1897482664031
-315.9685473065084
-467.839273925386
-545.785844843707
-454.9290929346392
-165.85096403460338
264.97306613930823
707.7216561488702
1007.8298931272876
1051.3852712379185
811.6368031645264
354.02683207014405
-198.1477478721993
-713.2343722841247
-1090.4628823876683
-1279.93133906796
-1284.1891990403683
-1146.5692732445916
-932.6272595997694
-710.9457205831052
-538.3696375125634
-450.9835851128853
-458.3225518471912
-541.1089419181494
-655.5755497359096
-747.3495315825531
-772.9362502282424
-721.4746463859506
-621.4053893295873
-525.8238750080628
-483.3229733010666
-511.8147595437855
-588.2091766466511
-659.5304905683893
-670.8930275360615
-594.9675835115008
-445.7774414194477
-269.3005016421376
-117.90082254022072
-25.74587881335243
2.229783208065456
-16.179434367489588
-57.2492111824338
-107.14137984343208
-166.598742856815
-243.0761063302123
-339.51181647830305
-449.4002682414271
-561.079973776195
-664.4762340394158
-754.5755790587931
-830.732368911441
-892.6445378582431
-937.142718174062
-956.4534341080944
-939.3423467559328
-875.0676480156609
-757.1318704752957
-586.9492416312652
-377.1540111346727
-156.13797040538674
31.688319066315536
139.28604868792428
139.52749034501946
40.89889559580437
-120.9500602373608
-307.8226363353195
-498.68062444050537
-688.1664699023411
-869.3383650058562
-1016.1514746626884
-1082.228069490538
-1017.961976694869
-799.7618033067602
-453.7817200488194
-59.84392581003236
272.42307800296754
447.3930412842213
428.41954933570855
262.76313003627644
68.07666648744609
-20.2226909158092
84.19260819977674
375.9397536954683
764.7125412595846
1121.1579369503822
1334.8450106975313
1353.4111470661396
1189.494802335343
900.5921881533282
560.009084793642
234.5665897456542
-25.74720950540858
-188.68329785320012
-238.5711356699821
-178.09243130046528
-33.5722030458075
143.6705016176274
288.71756212679065
345.77552257059875
290.1921535372992
138.85548990389037
-55.9401526884148
-226.56326019593385
-320.19588879541607
-324.5503267037511
-274.57879905879577
-233.1518786204445
-252.7525958349338
-342.7726189909813
-464.9853361373748
-559.2942676436476
-579.1014793771768
-511.3951377744007
-370.6063603971198
-179.37950688782172
48.4730246737546
311.1776102298471
606.4986370143369
911.697761448632
1169.9204333515734
1300.2482712840397
1231.012478409073
937.7622842267656
462.9291517677938
-89.81742096885169
-581.7508638451883
-876.2701752185901
-882.7117381737601
-593.9766626227954
-99.49486759967404
440.7502243966685
855.4919960606956
1028.9936433335342
942.0492878645651
669.1866051450082
335.6974046318734
58.52513328628109
-100.45434953826783
-147.03556507618367
-130.6067215573388
-103.34698587673098
-87.53849308104334
-70.87232394555855
-27.81689851586071
50.92183265008791
144.05770971255993
213.04484435391163
232.7388355086729
215.7632830445479
206.9216542740253
248.6729269705021
342.8350358474985
442.1427633565689
479.51772424042014
412.5869654384289
251.51721573602555
54.20665706841918
-102.88852352958236
-159.66088392378504
-96.37721841587762
60.92919661432384
254.93236749128343
425.1685106628228
533.6321703422788
573.8721625800853
561.0761380331128
515.314086891661
451.8566637615204
380.7457925692615
310.05218679873
247.91600390838056
201.8330541094064
174.90198898692182
163.2808074781604
156.19972401054622
139.49430013099385
101.0265754978739
37.12696262976628
-42.24707771713359
-115.29705132314854
-156.71404859741705
-149.81800677601998
-98.82947771439856
-34.800258305609944
-6.911279656574126
-58.81844802154061
-197.8944940692292
-378.41301090220816
-517.7475345713463
-538.1596360347245
-409.3475129388118
-162.73922007355438
128.72482858952918
388.13238288348185
565.4361266904526
647.8598587134894
651.9838879251633
608.9697684638256
551.5531443955855
503.8268890458081
473.7311569636811
450.6549702641386
412.50241075936873
341.6081952819077
238.5826803304132
125.43436351818704
38.644823765104725
18.14549050979244
92.28445578887724
259.8452721415739
477.6360011518726
670.4256163892294
763.9939900909437
723.6048289348752
568.2421573175136
355.5349956986768
152.1587025339419
9.068924892380444
-48.47939401806815
-19.033820774200297
83.5560708759897
237.11623830651445
413.9012382663296
580.1809609998961
698.424842733939
737.263786468776
684.5070320487391
552.62596898235
372.75798725830754
181.3702475893347
11.708216055784948
-109.85453343566547
-165.1862133576109
-146.8119901433814
-60.31672015153797
71.70117166424437
207.6016767517758
290.49286040511674
265.3622261927365
105.09284425513916
-168.30345340297094
-483.4814666427374
-744.7189263338549
-870.9906257627664
-829.6076467636818
-648.6008339129096
-403.3634189229397
-186.22990907770813
-72.63934250333047
-97.47630230585294
-248.52336176194183
-474.9792663456119
-704.697636548085
-863.858733698405
-895.7458616844324
-774.7103491990516
-513.2201951892142
-161.8538150310966
200.05220772003923
484.8063406906284
625.0926341470771
600.0070736596409
445.4862202407765
240.09725649908248
72.78114836260139
9.129703608565183
73.19834224656144
245.4878773065308
471.7095431586418
679.5457411451497
803.8886646364261
812.478506047722
718.1624253642038
568.0316849642213
417.0619595572235
303.3390945635392
240.29227669252225
223.6672649351081
241.5820526439157
278.7671212040582
315.67030340964163
331.40639798049824
311.62428577241326
255.3299684320539
172.11487447155486
73.48819087346406
-33.81036194431919
-144.3809222417298
-245.29513865172925
-309.5572648038093
-298.92822964814866
-177.30765304541703
68.7568586775977
410.6214545256212
772.7289646216544
1052.523296075576
1159.4651363125622
1052.5141101928002
754.4264948120805
337.58890516501407
